"Address","Source Line","Assembly","Hardware Event Count: Total","Hardware Event Count: Self","Hardware Event Sample Count: Total","Hardware Event Sample Count: Self"
"0x7f61252f6445","501","add qword ptr [rcx+0x108], 0x1","","","",""
"0x7f61252f644d","501","mov edx, 0x6","","","",""
"0x7f61252f6452","501","mov ecx, 0x1388","","","",""
"0x7f61252f6457","501","mov r8, 0x0","","","",""
"0x7f61252f6461","501","mov rdi, rax","","","",""
"0x7f61252f6464","501","mov rsi, rbx","","","",""
"0x7f61252f6467","501","mov qword ptr [rsp+0x108], rbx","","","",""
"0x7f61252f646f","501","call 0x7f6125045de0 <resolve_opt_virtual_call>","","","",""
"0x7f61252f6474","0","Block 175:","","","",""
"0x7f61252f6474","501","mov rsi, 0x7f61206da038","","","",""
"0x7f61252f647e","501","add qword ptr [rsi+0x3f8], 0x1","","","",""
"0x7f61252f6486","501","nop ","","","",""
"0x7f61252f6487","501","call 0x7f6125046260 <resolve_static_call>","","","",""
"0x7f61252f648c","0","Block 176:","","","",""
"0x7f61252f648c","504","mov rbx, 0x7f61206da038","","","",""
"0x7f61252f6496","504","add qword ptr [rbx+0x408], 0x1","","","",""
"0x7f61252f649e","504","mov rbx, 0x7f61206d6770","","","",""
"0x7f61252f64a8","504","mov edx, dword ptr [rbx+0xdc]","","","",""
"0x7f61252f64ae","504","add edx, 0x8","","","",""
"0x7f61252f64b1","504","mov dword ptr [rbx+0xdc], edx","","","",""
"0x7f61252f64b7","504","mov rbx, 0x7f61206cf250","","","",""
"0x7f61252f64c1","504","and edx, 0x7ffff8","","","",""
"0x7f61252f64c7","504","cmp edx, 0x0","","","",""
"0x7f61252f64ca","504","jz 0x7f61252f720b <Block 423>","","","",""
"0x7f61252f64d0","0","Block 177:","","","",""
"0x7f61252f64d0","504","mov rbx, qword ptr [rsp+0x88]","","","",""
"0x7f61252f64d8","504","mov r8d, dword ptr [rbx+0x7c]","","","",""
"0x7f61252f64dc","506","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f64e6","506","add qword ptr [rdx+0x418], 0x1","","","",""
"0x7f61252f64ee","506","mov rdx, 0x7f61206d56e8","","","",""
"0x7f61252f64f8","506","mov esi, dword ptr [rdx+0xdc]","","","",""
"0x7f61252f64fe","506","add esi, 0x8","","","",""
"0x7f61252f6501","506","mov dword ptr [rdx+0xdc], esi","","","",""
"0x7f61252f6507","506","mov rdx, 0x7f61206cf120","","","",""
"0x7f61252f6511","506","and esi, 0x7ffff8","","","",""
"0x7f61252f6517","506","cmp esi, 0x0","","","",""
"0x7f61252f651a","506","jz 0x7f61252f7222 <Block 425>","","","",""
"0x7f61252f6520","0","Block 178:","","","",""
"0x7f61252f6520","506","mov r9d, dword ptr [rbx+0x78]","","","",""
"0x7f61252f6524","507","cmp r8d, 0x5ace","","","",""
"0x7f61252f652b","507","mov rbx, 0x7f61206da038","","","",""
"0x7f61252f6535","507","mov rdx, 0x428","","","",""
"0x7f61252f653f","507","jnz 0x7f61252f654f <Block 180>","","","",""
"0x7f61252f6545","0","Block 179:","","","",""
"0x7f61252f6545","507","mov rdx, 0x438","","","",""
"0x7f61252f654f","0","Block 180:","","","",""
"0x7f61252f654f","507","mov rsi, qword ptr [rbx+rdx*1]","","","",""
"0x7f61252f6553","507","lea rsi, ptr [rsi+0x1]","","","",""
"0x7f61252f6557","507","mov qword ptr [rbx+rdx*1], rsi","","","",""
"0x7f61252f655b","507","jnz 0x7f61252f659e <Block 184>","","","",""
"0x7f61252f6561","0","Block 181:","","","",""
"0x7f61252f6561","508","cmp r9d, 0x2451","","","",""
"0x7f61252f6568","508","mov rbx, 0x7f61206da038","","","",""
"0x7f61252f6572","508","mov rdx, 0x448","","","",""
"0x7f61252f657c","508","jz 0x7f61252f658c <Block 183>","","","",""
"0x7f61252f6582","0","Block 182:","","","",""
"0x7f61252f6582","508","mov rdx, 0x458","","","",""
"0x7f61252f658c","0","Block 183:","","","",""
"0x7f61252f658c","508","mov rsi, qword ptr [rbx+rdx*1]","","","",""
"0x7f61252f6590","508","lea rsi, ptr [rsi+0x1]","","","",""
"0x7f61252f6594","508","mov qword ptr [rbx+rdx*1], rsi","","","",""
"0x7f61252f6598","508","jz 0x7f61252f6c4c <Block 278>","","","",""
"0x7f61252f659e","0","Block 184:","","","",""
"0x7f61252f659e","508","mov dword ptr [rsp+0x94], r9d","","","",""
"0x7f61252f65a6","508","data16 nop ","","","",""
"0x7f61252f65a8","0","Block 185:","","","",""
"0x7f61252f65a8","508","jmp 0x7f61252f728e <Block 431>","","","",""
"0x7f61252f65ad","0","Block 186:","","","",""
"0x7f61252f65ad","508","add byte ptr [rax], al","","","",""
"0x7f61252f65af","508","add byte ptr [rax], al","","","",""
"0x7f61252f65b5","0","Block 188:","","","",""
"0x7f61252f65b5","508","add byte ptr [rax], r8b","","","",""
"0x7f61252f65b8","0","Block 189:","","","",""
"0x7f61252f65b8","508","jmp 0x7f61252f72a9 <Block 435>","","","",""
"0x7f61252f65bd","0","Block 190:","","","",""
"0x7f61252f65bd","508","nop ","","","",""
"0x7f61252f65be","508","nop ","","","",""
"0x7f61252f65bf","508","shl r11, 0x3","","","",""
"0x7f61252f65c3","509","mov ebx, 0x4","","","",""
"0x7f61252f65c8","509","mov rdx, 0x7c00112c0","","","",""
"0x7f61252f65d2","509","movsxd rbx, ebx","","","",""
"0x7f61252f65d5","509","mov rdi, rbx","","","",""
"0x7f61252f65d8","509","cmp rbx, 0xffffff","","","",""
"0x7f61252f65df","509","jnbe 0x7f61252f72b3 <Block 437>","","","",""
"0x7f61252f65e5","0","Block 191:","","","",""
"0x7f61252f65e5","509","mov rsi, 0x17","","","",""
"0x7f61252f65ef","509","lea rsi, ptr [rsi+rbx*4]","","","",""
"0x7f61252f65f3","509","and rsi, 0xfffffffffffffff8","","","",""
"0x7f61252f65f7","509","mov rax, qword ptr [r15+0x60]","","","",""
"0x7f61252f65fb","509","lea rsi, ptr [rax+rsi*1]","","","",""
"0x7f61252f65ff","509","cmp rsi, qword ptr [r15+0x70]","","","",""
"0x7f61252f6603","509","jnbe 0x7f61252f72b3 <Block 437>","","","",""
"0x7f61252f6609","0","Block 192:","","","",""
"0x7f61252f6609","509","mov qword ptr [r15+0x60], rsi","","","",""
"0x7f61252f660d","509","sub rsi, rax","","","",""
"0x7f61252f6610","509","mov qword ptr [rax], 0x1","","","",""
"0x7f61252f6617","509","mov rcx, rdx","","","",""
"0x7f61252f661a","509","shr rcx, 0x3","","","",""
"0x7f61252f661e","509","mov dword ptr [rax+0x8], ecx","","","",""
"0x7f61252f6621","509","mov dword ptr [rax+0xc], ebx","","","",""
"0x7f61252f6624","509","sub rsi, 0x10","","","",""
"0x7f61252f6628","509","jz 0x7f61252f663f <Block 195>","","","",""
"0x7f61252f662e","0","Block 193:","","","",""
"0x7f61252f662e","509","xor rbx, rbx","","","",""
"0x7f61252f6631","509","shr rsi, 0x3","","","",""
"0x7f61252f6635","0","Block 194:","","","",""
"0x7f61252f6635","509","mov qword ptr [rax+rsi*8+0x8], rbx","","","",""
"0x7f61252f663a","509","dec rsi","","","",""
"0x7f61252f663d","509","jnz 0x7f61252f6635 <Block 194>","","","",""
"0x7f61252f663f","0","Block 195:","","","",""
"0x7f61252f663f","509","mov qword ptr [rsp+0x110], rax","","","",""
"0x7f61252f6647","509","mov rsi, 0x7f61206da038","","","",""
"0x7f61252f6651","509","add qword ptr [rsi+0x468], 0x1","","","",""
"0x7f61252f6659","509","mov rsi, r8","","","",""
"0x7f61252f665c","510","mov qword ptr [rsp+0x118], r11","","","",""
"0x7f61252f6664","510","nop ","","","",""
"0x7f61252f6665","510","nop ","","","",""
"0x7f61252f6666","510","nop ","","","",""
"0x7f61252f6667","510","call 0x7f6125046260 <resolve_static_call>","","","",""
"0x7f61252f666c","0","Block 196:","","","",""
"0x7f61252f666c","510","mov rdi, qword ptr [rsp+0x110]","","","",""
"0x7f61252f6674","510","lea rsi, ptr [rdi+0x10]","","","",""
"0x7f61252f6678","510","cmp rax, 0x0","","","",""
"0x7f61252f667c","510","jnz 0x7f61252f6697 <Block 198>","","","",""
"0x7f61252f667e","0","Block 197:","","","",""
"0x7f61252f667e","510","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f6688","510","or dword ptr [rdx+0x470], 0x100","","","",""
"0x7f61252f6692","510","jmp 0x7f61252f677b <Block 213>","","","",""
"0x7f61252f6697","0","Block 198:","","","",""
"0x7f61252f6697","510","mov ebx, dword ptr [rdi+0x8]","","","",""
"0x7f61252f669a","510","shl rbx, 0x3","","","",""
"0x7f61252f669e","510","mov edx, dword ptr [rax+0x8]","","","",""
"0x7f61252f66a1","510","shl rdx, 0x3","","","",""
"0x7f61252f66a5","510","mov rbx, qword ptr [rbx+0xe0]","","","",""
"0x7f61252f66ac","510","cmp rdx, rbx","","","",""
"0x7f61252f66af","510","jz 0x7f61252f66dd <Block 203>","","","",""
"0x7f61252f66b5","0","Block 199:","","","",""
"0x7f61252f66b5","510","mov ecx, dword ptr [rbx+0xc]","","","",""
"0x7f61252f66b8","510","cmp rbx, qword ptr [rdx+rcx*1]","","","",""
"0x7f61252f66bc","510","jz 0x7f61252f66dd <Block 203>","","","",""
"0x7f61252f66c2","0","Block 200:","","","",""
"0x7f61252f66c2","510","cmp ecx, 0x18","","","",""
"0x7f61252f66c5","510","jnz 0x7f61252f6764 <Block 212>","","","",""
"0x7f61252f66cb","0","Block 201:","","","",""
"0x7f61252f66cb","510","push rdx","","","",""
"0x7f61252f66cc","510","push rbx","","","",""
"0x7f61252f66cd","510","call 0x7f6125189ba0 <slow_subtype_check Runtime1 stub>","","","",""
"0x7f61252f66d2","0","Block 202:","","","",""
"0x7f61252f66d2","510","pop rdx","","","",""
"0x7f61252f66d3","510","pop rbx","","","",""
"0x7f61252f66d4","510","cmp ebx, 0x0","","","",""
"0x7f61252f66d7","510","jz 0x7f61252f6764 <Block 212>","","","",""
"0x7f61252f66dd","0","Block 203:","","","",""
"0x7f61252f66dd","510","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f66e7","510","mov ebx, dword ptr [rax+0x8]","","","",""
"0x7f61252f66ea","510","shl rbx, 0x3","","","",""
"0x7f61252f66ee","510","cmp rbx, qword ptr [rdx+0x480]","","","",""
"0x7f61252f66f5","510","jnz 0x7f61252f6704 <Block 205>","","","",""
"0x7f61252f66f7","0","Block 204:","","","",""
"0x7f61252f66f7","510","add qword ptr [rdx+0x488], 0x1","","","",""
"0x7f61252f66ff","510","jmp 0x7f61252f677b <Block 213>","","","",""
"0x7f61252f6704","0","Block 205:","","","",""
"0x7f61252f6704","510","cmp rbx, qword ptr [rdx+0x490]","","","",""
"0x7f61252f670b","510","jnz 0x7f61252f671a <Block 207>","","","",""
"0x7f61252f670d","0","Block 206:","","","",""
"0x7f61252f670d","510","add qword ptr [rdx+0x498], 0x1","","","",""
"0x7f61252f6715","510","jmp 0x7f61252f677b <Block 213>","","","",""
"0x7f61252f671a","0","Block 207:","","","",""
"0x7f61252f671a","510","cmp qword ptr [rdx+0x480], 0x0","","","",""
"0x7f61252f6725","510","jnz 0x7f61252f673e <Block 209>","","","",""
"0x7f61252f6727","0","Block 208:","","","",""
"0x7f61252f6727","510","mov qword ptr [rdx+0x480], rbx","","","",""
"0x7f61252f672e","510","mov qword ptr [rdx+0x488], 0x1","","","",""
"0x7f61252f6739","510","jmp 0x7f61252f677b <Block 213>","","","",""
"0x7f61252f673e","0","Block 209:","","","",""
"0x7f61252f673e","510","cmp qword ptr [rdx+0x490], 0x0","","","",""
"0x7f61252f6749","510","jnz 0x7f61252f6762 <Block 211>","","","",""
"0x7f61252f674b","0","Block 210:","","","",""
"0x7f61252f674b","510","mov qword ptr [rdx+0x490], rbx","","","",""
"0x7f61252f6752","510","mov qword ptr [rdx+0x498], 0x1","","","",""
"0x7f61252f675d","510","jmp 0x7f61252f677b <Block 213>","","","",""
"0x7f61252f6762","0","Block 211:","","","",""
"0x7f61252f6762","510","jmp 0x7f61252f677b <Block 213>","","","",""
"0x7f61252f6764","0","Block 212:","","","",""
"0x7f61252f6764","510","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f676e","510","sub qword ptr [rdx+0x478], 0x1","","","",""
"0x7f61252f6776","510","jmp 0x7f61252f72c2 <Block 440>","","","",""
"0x7f61252f677b","0","Block 213:","","","",""
"0x7f61252f677b","510","mov r10, rax","","","",""
"0x7f61252f677e","510","shr r10, 0x3","","","",""
"0x7f61252f6782","510","mov dword ptr [rsi], r10d","","","",""
"0x7f61252f6785","510","shr rsi, 0x9","","","",""
"0x7f61252f6789","510","mov rbx, 0x7f6120e3f000","","","",""
"0x7f61252f6793","510","mov qword ptr [rsp+0x120], rbx","","","",""
"0x7f61252f679b","510","mov byte ptr [rsi+rbx*1], 0x0","","","",""
"0x7f61252f679f","510","mov rsi, 0x7f61206da038","","","",""
"0x7f61252f67a9","510","add qword ptr [rsi+0x4a8], 0x1","","","",""
"0x7f61252f67b1","510","mov esi, 0x5ace","","","",""
"0x7f61252f67b6","510","nop ","","","",""
"0x7f61252f67b7","510","call 0x7f6125046260 <resolve_static_call>","","","",""
"0x7f61252f67bc","0","Block 214:","","","",""
"0x7f61252f67bc","510","mov rdi, qword ptr [rsp+0x110]","","","",""
"0x7f61252f67c4","510","lea rsi, ptr [rdi+0x14]","","","",""
"0x7f61252f67c8","510","cmp rax, 0x0","","","",""
"0x7f61252f67cc","510","jnz 0x7f61252f67e7 <Block 216>","","","",""
"0x7f61252f67ce","0","Block 215:","","","",""
"0x7f61252f67ce","510","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f67d8","510","or dword ptr [rdx+0x4b0], 0x100","","","",""
"0x7f61252f67e2","510","jmp 0x7f61252f68cb <Block 231>","","","",""
"0x7f61252f67e7","0","Block 216:","","","",""
"0x7f61252f67e7","510","mov ebx, dword ptr [rdi+0x8]","","","",""
"0x7f61252f67ea","510","shl rbx, 0x3","","","",""
"0x7f61252f67ee","510","mov edx, dword ptr [rax+0x8]","","","",""
"0x7f61252f67f1","510","shl rdx, 0x3","","","",""
"0x7f61252f67f5","510","mov rbx, qword ptr [rbx+0xe0]","","","",""
"0x7f61252f67fc","510","cmp rdx, rbx","","","",""
"0x7f61252f67ff","510","jz 0x7f61252f682d <Block 221>","","","",""
"0x7f61252f6805","0","Block 217:","","","",""
"0x7f61252f6805","510","mov ecx, dword ptr [rbx+0xc]","","","",""
"0x7f61252f6808","510","cmp rbx, qword ptr [rdx+rcx*1]","","","",""
"0x7f61252f680c","510","jz 0x7f61252f682d <Block 221>","","","",""
"0x7f61252f6812","0","Block 218:","","","",""
"0x7f61252f6812","510","cmp ecx, 0x18","","","",""
"0x7f61252f6815","510","jnz 0x7f61252f68b4 <Block 230>","","","",""
"0x7f61252f681b","0","Block 219:","","","",""
"0x7f61252f681b","510","push rdx","","","",""
"0x7f61252f681c","510","push rbx","","","",""
"0x7f61252f681d","510","call 0x7f6125189ba0 <slow_subtype_check Runtime1 stub>","","","",""
"0x7f61252f6822","0","Block 220:","","","",""
"0x7f61252f6822","510","pop rdx","","","",""
"0x7f61252f6823","510","pop rbx","","","",""
"0x7f61252f6824","510","cmp ebx, 0x0","","","",""
"0x7f61252f6827","510","jz 0x7f61252f68b4 <Block 230>","","","",""
"0x7f61252f682d","0","Block 221:","","","",""
"0x7f61252f682d","510","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f6837","510","mov ebx, dword ptr [rax+0x8]","","","",""
"0x7f61252f683a","510","shl rbx, 0x3","","","",""
"0x7f61252f683e","510","cmp rbx, qword ptr [rdx+0x4c0]","","","",""
"0x7f61252f6845","510","jnz 0x7f61252f6854 <Block 223>","","","",""
"0x7f61252f6847","0","Block 222:","","","",""
"0x7f61252f6847","510","add qword ptr [rdx+0x4c8], 0x1","","","",""
"0x7f61252f684f","510","jmp 0x7f61252f68cb <Block 231>","","","",""
"0x7f61252f6854","0","Block 223:","","","",""
"0x7f61252f6854","510","cmp rbx, qword ptr [rdx+0x4d0]","","","",""
"0x7f61252f685b","510","jnz 0x7f61252f686a <Block 225>","","","",""
"0x7f61252f685d","0","Block 224:","","","",""
"0x7f61252f685d","510","add qword ptr [rdx+0x4d8], 0x1","","","",""
"0x7f61252f6865","510","jmp 0x7f61252f68cb <Block 231>","","","",""
"0x7f61252f686a","0","Block 225:","","","",""
"0x7f61252f686a","510","cmp qword ptr [rdx+0x4c0], 0x0","","","",""
"0x7f61252f6875","510","jnz 0x7f61252f688e <Block 227>","","","",""
"0x7f61252f6877","0","Block 226:","","","",""
"0x7f61252f6877","510","mov qword ptr [rdx+0x4c0], rbx","","","",""
"0x7f61252f687e","510","mov qword ptr [rdx+0x4c8], 0x1","","","",""
"0x7f61252f6889","510","jmp 0x7f61252f68cb <Block 231>","","","",""
"0x7f61252f688e","0","Block 227:","","","",""
"0x7f61252f688e","510","cmp qword ptr [rdx+0x4d0], 0x0","","","",""
"0x7f61252f6899","510","jnz 0x7f61252f68b2 <Block 229>","","","",""
"0x7f61252f689b","0","Block 228:","","","",""
"0x7f61252f689b","510","mov qword ptr [rdx+0x4d0], rbx","","","",""
"0x7f61252f68a2","510","mov qword ptr [rdx+0x4d8], 0x1","","","",""
"0x7f61252f68ad","510","jmp 0x7f61252f68cb <Block 231>","","","",""
"0x7f61252f68b2","0","Block 229:","","","",""
"0x7f61252f68b2","510","jmp 0x7f61252f68cb <Block 231>","","","",""
"0x7f61252f68b4","0","Block 230:","","","",""
"0x7f61252f68b4","510","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f68be","510","sub qword ptr [rdx+0x4b8], 0x1","","","",""
"0x7f61252f68c6","510","jmp 0x7f61252f72d0 <Block 442>","","","",""
"0x7f61252f68cb","0","Block 231:","","","",""
"0x7f61252f68cb","510","mov r10, rax","","","",""
"0x7f61252f68ce","510","shr r10, 0x3","","","",""
"0x7f61252f68d2","510","mov dword ptr [rsi], r10d","","","",""
"0x7f61252f68d5","510","shr rsi, 0x9","","","",""
"0x7f61252f68d9","510","mov rbx, qword ptr [rsp+0x120]","","","",""
"0x7f61252f68e1","510","mov byte ptr [rsi+rbx*1], 0x0","","","",""
"0x7f61252f68e5","510","mov rsi, 0x7f61206da038","","","",""
"0x7f61252f68ef","510","add qword ptr [rsi+0x4e8], 0x1","","","",""
"0x7f61252f68f7","510","mov esi, dword ptr [rsp+0x94]","","","",""
"0x7f61252f68fe","510","nop ","","","",""
"0x7f61252f68ff","510","call 0x7f6125046260 <resolve_static_call>","","","",""
"0x7f61252f6904","0","Block 232:","","","",""
"0x7f61252f6904","510","mov rdi, qword ptr [rsp+0x110]","","","",""
"0x7f61252f690c","510","lea rsi, ptr [rdi+0x18]","","","",""
"0x7f61252f6910","510","cmp rax, 0x0","","","",""
"0x7f61252f6914","510","jnz 0x7f61252f692f <Block 234>","","","",""
"0x7f61252f6916","0","Block 233:","","","",""
"0x7f61252f6916","510","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f6920","510","or dword ptr [rdx+0x4f0], 0x100","","","",""
"0x7f61252f692a","510","jmp 0x7f61252f6a13 <Block 249>","","","",""
"0x7f61252f692f","0","Block 234:","","","",""
"0x7f61252f692f","510","mov ebx, dword ptr [rdi+0x8]","","","",""
"0x7f61252f6932","510","shl rbx, 0x3","","","",""
"0x7f61252f6936","510","mov edx, dword ptr [rax+0x8]","","","",""
"0x7f61252f6939","510","shl rdx, 0x3","","","",""
"0x7f61252f693d","510","mov rbx, qword ptr [rbx+0xe0]","","","",""
"0x7f61252f6944","510","cmp rdx, rbx","","","",""
"0x7f61252f6947","510","jz 0x7f61252f6975 <Block 239>","","","",""
"0x7f61252f694d","0","Block 235:","","","",""
"0x7f61252f694d","510","mov ecx, dword ptr [rbx+0xc]","","","",""
"0x7f61252f6950","510","cmp rbx, qword ptr [rdx+rcx*1]","","","",""
"0x7f61252f6954","510","jz 0x7f61252f6975 <Block 239>","","","",""
"0x7f61252f695a","0","Block 236:","","","",""
"0x7f61252f695a","510","cmp ecx, 0x18","","","",""
"0x7f61252f695d","510","jnz 0x7f61252f69fc <Block 248>","","","",""
"0x7f61252f6963","0","Block 237:","","","",""
"0x7f61252f6963","510","push rdx","","","",""
"0x7f61252f6964","510","push rbx","","","",""
"0x7f61252f6965","510","call 0x7f6125189ba0 <slow_subtype_check Runtime1 stub>","","","",""
"0x7f61252f696a","0","Block 238:","","","",""
"0x7f61252f696a","510","pop rdx","","","",""
"0x7f61252f696b","510","pop rbx","","","",""
"0x7f61252f696c","510","cmp ebx, 0x0","","","",""
"0x7f61252f696f","510","jz 0x7f61252f69fc <Block 248>","","","",""
"0x7f61252f6975","0","Block 239:","","","",""
"0x7f61252f6975","510","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f697f","510","mov ebx, dword ptr [rax+0x8]","","","",""
"0x7f61252f6982","510","shl rbx, 0x3","","","",""
"0x7f61252f6986","510","cmp rbx, qword ptr [rdx+0x500]","","","",""
"0x7f61252f698d","510","jnz 0x7f61252f699c <Block 241>","","","",""
"0x7f61252f698f","0","Block 240:","","","",""
"0x7f61252f698f","510","add qword ptr [rdx+0x508], 0x1","","","",""
"0x7f61252f6997","510","jmp 0x7f61252f6a13 <Block 249>","","","",""
"0x7f61252f699c","0","Block 241:","","","",""
"0x7f61252f699c","510","cmp rbx, qword ptr [rdx+0x510]","","","",""
"0x7f61252f69a3","510","jnz 0x7f61252f69b2 <Block 243>","","","",""
"0x7f61252f69a5","0","Block 242:","","","",""
"0x7f61252f69a5","510","add qword ptr [rdx+0x518], 0x1","","","",""
"0x7f61252f69ad","510","jmp 0x7f61252f6a13 <Block 249>","","","",""
"0x7f61252f69b2","0","Block 243:","","","",""
"0x7f61252f69b2","510","cmp qword ptr [rdx+0x500], 0x0","","","",""
"0x7f61252f69bd","510","jnz 0x7f61252f69d6 <Block 245>","","","",""
"0x7f61252f69bf","0","Block 244:","","","",""
"0x7f61252f69bf","510","mov qword ptr [rdx+0x500], rbx","","","",""
"0x7f61252f69c6","510","mov qword ptr [rdx+0x508], 0x1","","","",""
"0x7f61252f69d1","510","jmp 0x7f61252f6a13 <Block 249>","","","",""
"0x7f61252f69d6","0","Block 245:","","","",""
"0x7f61252f69d6","510","cmp qword ptr [rdx+0x510], 0x0","","","",""
"0x7f61252f69e1","510","jnz 0x7f61252f69fa <Block 247>","","","",""
"0x7f61252f69e3","0","Block 246:","","","",""
"0x7f61252f69e3","510","mov qword ptr [rdx+0x510], rbx","","","",""
"0x7f61252f69ea","510","mov qword ptr [rdx+0x518], 0x1","","","",""
"0x7f61252f69f5","510","jmp 0x7f61252f6a13 <Block 249>","","","",""
"0x7f61252f69fa","0","Block 247:","","","",""
"0x7f61252f69fa","510","jmp 0x7f61252f6a13 <Block 249>","","","",""
"0x7f61252f69fc","0","Block 248:","","","",""
"0x7f61252f69fc","510","mov rdx, 0x7f61206da038","","","",""
"0x7f61252f6a06","510","sub qword ptr [rdx+0x4f8], 0x1","","","",""
"0x7f61252f6a0e","510","jmp 0x7f61252f72de <Block 444>","","","",""
"0x7f61252f6a13","0","Block 249:","","","",""
"0x7f61252f6a13","510","mov r10, rax","","","",""
"0x7f61252f6a16","510","shr r10, 0x3","","","",""
"0x7f61252f6a1a","510","mov dword ptr [rsi], r10d","","","",""
"0x7f61252f6a1d","510","shr rsi, 0x9","","","",""
"0x7f61252f6a21","510","mov rbx, qword ptr [rsp+0x120]","","","",""
"0x7f61252f6a29","510","mov byte ptr [rsi+rbx*1], 0x0","","","",""
"0x7f61252f6a2d","510","mov rsi, 0x7f61206da038","","","",""
"0x7f61252f6a37","510","add qword ptr [rsi+0x528], 0x1","","","",""
"0x7f61252f6a3f","510","mov esi, 0x2451","","","",""
"0x7f61252f6a44","510","nop ","","","",""
"0x7f61252f6a45","510","nop ","","","",""
"0x7f61252f6a46","510","nop ","","","",""
"0x7f61252f6a47","510","call 0x7f6125046260 <resolve_static_call>","","","",""
